Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.09     0.00      255     0.00     0.00  HSLA* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*, HSLA>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*, std::allocator<HSLA>&)
  0.00      0.09     0.00      255     0.00     0.00  HSLA* std::__uninitialized_copy_a<std::move_iterator<HSLA*>, HSLA*, HSLA>(std::move_iterator<HSLA*>, std::move_iterator<HSLA*>, HSLA*, std::allocator<HSLA>&)
  0.00      0.09     0.00      255     0.00     0.00  HSLA* std::__uninitialized_move_a<HSLA*, HSLA*, std::allocator<HSLA> >(HSLA*, HSLA*, HSLA*, std::allocator<HSLA>&)
  0.00      0.09     0.00      255     0.00     0.00  HSLA* std::copy<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*)
  0.00      0.09     0.00      255     0.00     0.00  __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::copy<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  0.00      0.09     0.00      255     0.00     0.00  HSLA* std::copy<std::move_iterator<HSLA*>, HSLA*>(std::move_iterator<HSLA*>, std::move_iterator<HSLA*>, HSLA*)
  0.00      0.09     0.00      255     0.00     0.00  void std::advance<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, unsigned long>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >&, unsigned long)
  0.00      0.09     0.00      255     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  0.00      0.09     0.00      255     0.00     0.00  void std::__advance<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, long>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >&, long, std::random_access_iterator_tag)
  0.00      0.09     0.00       12     0.00     0.00  std::chrono::duration<double, std::ratio<1l, 1l> >::count() const
  0.00      0.09     0.00        9     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const
  0.00      0.09     0.00        6     0.00     0.00  std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00      0.09     0.00        4     0.00     0.00  std::uniform_real_distribution<double>::param_type::param_type(double, double)
  0.00      0.09     0.00        4     0.00     0.00  std::uniform_real_distribution<double>::uniform_real_distribution(double, double)
  0.00      0.09     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::~new_allocator()
  0.00      0.09     0.00        3     0.00     0.00  std::allocator<std::vector<HSLA, std::allocator<HSLA> > >::~allocator()
  0.00      0.09     0.00        3     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&)
  0.00      0.09     0.00        3     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  0.00      0.09     0.00        3     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<HSLA>::new_allocator(__gnu_cxx::new_allocator<HSLA> const&)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::_M_max_size() const
  0.00      0.09     0.00        2     0.00     0.00  std::allocator<HSLA>::allocator(std::allocator<HSLA> const&)
  0.00      0.09     0.00        2     0.00     0.00  std::allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocator(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        2     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_get_Tp_allocator()
  0.00      0.09     0.00        2     0.00     0.00  HSLA* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<HSLA>(HSLA const*, HSLA const*, HSLA*)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::move_backward<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  0.00      0.09     0.00        2     0.00     0.00  HSLA* std::__copy_move_backward_a1<true, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
  0.00      0.09     0.00        2     0.00     0.00  HSLA* std::__copy_move_backward_a2<true, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
  0.00      0.09     0.00        1     0.00    12.15  radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&)
  0.00      0.09     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::deallocate(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocate(unsigned long, void const*)
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::new_allocator()
  0.00      0.09     0.00        1     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::_Iter_comp_iter(bool (*)(HSLA const&, HSLA const&))
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>(bool (*)(HSLA const&, HSLA const&))
  0.00      0.09     0.00        1     0.00     0.00  bool __gnu_cxx::operator==<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::max_size() const
  0.00      0.09     0.00        1     0.00     0.00  std::allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocator()
  0.00      0.09     0.00        1     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<HSLA, std::allocator<HSLA> >*>(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<HSLA, std::allocator<HSLA> >::_Vector_impl::_Vector_impl(std::allocator<HSLA> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_create_storage(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<HSLA, std::allocator<HSLA> >::_Vector_base(unsigned long, std::allocator<HSLA> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_allocate(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_deallocate(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_create_storage(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_base(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~_Vector_base()
  0.00      0.09     0.00        1     0.00     0.00  std::random_device::random_device()
  0.00      0.09     0.00        1     0.00     0.00  std::random_device::~random_device()
  0.00      0.09     0.00        1     0.00     0.00  std::random_device::operator()()
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::deallocate(std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&, std::vector<HSLA, std::allocator<HSLA> >*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::allocate(std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >::_M_erase_at_end(HSLA*)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >::_S_check_init_len(unsigned long, std::allocator<HSLA> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >::_M_default_initialize(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >::clear()
  0.00      0.09     0.00        1     0.00     0.00  std::vector<HSLA, std::allocator<HSLA> >::vector(unsigned long, std::allocator<HSLA> const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_default_initialize(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::vector(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&)
  0.00      0.09     0.00        1     0.00     0.00  std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~vector()
  0.00      0.09     0.00        1     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      0.09     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      0.09     0.00        1     0.00     0.00  void std::_Construct<HSLA>(HSLA*)
  0.00      0.09     0.00        1     0.00     0.00  std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  0.00      0.09     0.00        1     0.00     0.00  HSLA* std::__fill_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&, std::random_access_iterator_tag)
  0.00      0.09     0.00        1     0.00     0.00  HSLA* std::__addressof<HSLA>(HSLA&)
  0.00      0.09     0.00        1     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  0.00      0.09     0.00        1     0.00    23.73  void std::__introsort_loop<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  0.00      0.09     0.00        1     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      0.09     0.00        1     0.00     0.00  std::iterator_traits<HSLA*>::iterator_category std::__iterator_category<HSLA*>(HSLA* const&)
  0.00      0.09     0.00        1     0.00     0.00  std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  0.00      0.09     0.00        1     0.00     4.12  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  0.00      0.09     0.00        1     0.00     0.00  HSLA* std::__uninitialized_default_n<HSLA*, unsigned long>(HSLA*, unsigned long)
